111f.jpg	-1	1	1	-1	1	1	1	-1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	
111m.jpg	1	1	1	1	-1	1	-1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	-1	1	-1	1	-1	
112f.jpg	-1	-1	1	1	-1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	
112m.jpg	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	1	1	1	-1	1	-1	1	-1	-1	1	
113f.jpg	-1	-1	1	-1	1	1	1	-1	1	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	
113m.jpg	-1	1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	-1	1	1	-1	1	1	-1	-1	1	-1	1	1	-1	-1	
114f.jpg	-1	-1	1	-1	-1	1	1	1	-1	1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	
114m.jpg	1	1	-1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	-1	
115f.jpg	-1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	1	-1	1	1	1	1	1	-1	1	-1	1	1	1	-1	1	
115m.jpg	1	1	-1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	
116f.jpg	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	1	1	-1	-1	
116m.jpg	-1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	1	1	-1	
117f.jpg	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	
117m.jpg	1	1	-1	-1	1	1	1	1	1	1	1	-1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	1	-1	1	-1	
118f.jpg	-1	-1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	1	1	-1	1	1	-1	1	-1	-1	1	1	-1	1	
118m.jpg	-1	1	-1	1	-1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	
119f.jpg	-1	1	1	-1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	-1	
119m.jpg	1	1	-1	1	-1	1	1	-1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	-1	1	-1	1	-1	1	-1	
11f.jpg	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	
11m.jpg	1	1	-1	1	-1	1	1	-1	1	1	1	-1	1	-1	1	1	-1	1	1	1	1	1	1	-1	1	-1	1	-1	
120f.jpg	-1	1	1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	
120m.jpg	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	-1	1	1	1	1	-1	1	-1	1	-1	1	-1	-1	1	
121f.jpg	-1	-1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	
121m.jpg	1	1	-1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	
122f.jpg	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	-1	-1	
122m.jpg	1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	-1	-1	-1	1	1	1	-1	-1	1	-1	1	1	
123f.jpg	-1	1	1	1	-1	1	-1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	-1	-1	1	1	1	1	
123m.jpg	1	1	1	1	-1	1	1	1	-1	1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	1	
124f.jpg	-1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	1	1	1	1	1	-1	-1	
124m.jpg	1	1	-1	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1	
125f.jpg	-1	1	-1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	1	
125m.jpg	1	1	1	-1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	
126f.jpg	-1	-1	1	-1	1	1	-1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	-1	
126m.jpg	1	1	-1	1	-1	1	-1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	-1	1	-1	
127f.jpg	-1	1	1	1	-1	1	-1	1	1	1	1	-1	-1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	
127m.jpg	1	1	-1	1	-1	1	-1	1	1	1	1	-1	-1	-1	1	1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	1	
128f.jpg	-1	-1	1	-1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	-1	-1	
128m.jpg	-1	1	1	1	-1	1	-1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1	-1	-1	1	-1	1	1	-1	1	
129f.jpg	-1	1	-1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	-1	
129m.jpg	-1	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	-1	
12f.jpg	-1	-1	1	-1	1	1	1	-1	1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	
12m.jpg	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	1	-1	-1	1	-1	1	1	-1	1	
130f.jpg	-1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	
130m.jpg	1	1	1	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	
131f.jpg	-1	-1	-1	-1	1	1	1	-1	1	1	-1	-1	-1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	
131m.jpg	1	1	-1	1	-1	1	-1	-1	-1	1	1	-1	1	-1	1	1	1	1	1	-1	1	-1	1	-1	-1	-1	1	-1	
132f.jpg	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	-1	1	-1	-1	1	-1	-1	
132m.jpg	1	1	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	
133f.jpg	-1	1	1	-1	1	1	1	-1	1	-1	1	-1	-1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	
133m.jpg	1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	-1	
134f.jpg	-1	1	1	1	1	1	-1	-1	1	1	1	-1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	1	-1	1	
134m.jpg	1	1	-1	1	-1	1	1	1	1	-1	1	-1	1	-1	1	1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	
135f.jpg	-1	1	1	1	-1	1	1	1	1	1	-1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	-1	1	
135m.jpg	1	1	-1	1	-1	1	-1	1	1	1	1	-1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	1	-1	1	-1	
136f.jpg	-1	-1	1	1	-1	1	1	1	1	1	1	-1	-1	1	-1	1	1	-1	-1	1	-1	-1	1	-1	1	1	-1	1	
136m.jpg	-1	1	-1	1	-1	1	-1	-1	1	1	1	1	1	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	-1	1	-1	
137f.jpg	-1	-1	1	-1	1	1	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	1	
137m.jpg	1	1	-1	-1	-1	1	1	-1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	-1	
138f.jpg	-1	-1	1	1	-1	1	-1	1	1	1	1	-1	1	-1	1	1	1	-1	1	1	-1	-1	1	-1	1	1	-1	-1	
138m.jpg	1	1	-1	1	-1	1	-1	1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	-1	
139f.jpg	-1	-1	-1	1	-1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	
139m.jpg	1	1	-1	1	-1	1	1	1	1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	-1	1	-1	1	-1	
13f.jpg	-1	1	1	-1	1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	1	1	-1	1	1	-1	1	
13m.jpg	1	1	-1	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	-1	1	
140f.jpg	-1	1	1	1	-1	1	1	-1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	
140m.jpg	-1	1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	-1	-1	1	-1	-1	1	-1	
141f.jpg	-1	-1	1	-1	1	1	-1	-1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	-1	1	
141m.jpg	1	1	-1	-1	1	1	-1	-1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	
142f.jpg	-1	1	-1	-1	-1	1	-1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	-1	
142m.jpg	1	1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	1	1	-1	
143f.jpg	-1	-1	1	1	-1	1	1	1	-1	1	-1	-1	-1	1	-1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	
143m.jpg	1	1	-1	-1	1	1	-1	-1	1	1	-1	1	1	-1	-1	1	-1	1	1	1	1	-1	1	-1	1	-1	1	1	
144f.jpg	-1	-1	1	1	-1	1	-1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	1	-1	1	1	-1	1	1	-1	1	
144m.jpg	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	-1	
145f.jpg	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	
145m.jpg	1	1	-1	1	-1	1	-1	-1	1	1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	1	-1	1	-1	
146f.jpg	-1	-1	1	1	-1	1	1	1	-1	1	-1	-1	-1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	
146m.jpg	-1	-1	-1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	-1	1	1	-1	1	-1	-1	1	1	-1	-1	1	
147f.jpg	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	
147m.jpg	1	1	1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	-1	1	-1	1	-1	1	1	
148f.jpg	-1	-1	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	
148m.jpg	-1	1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	1	-1	-1	1	
149f.jpg	-1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	1	1	-1	1	1	1	1	
149m.jpg	-1	1	1	1	1	1	-1	-1	1	1	-1	-1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	1	-1	1	-1	
14f.jpg	-1	1	1	-1	-1	1	1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	
14m.jpg	1	1	-1	1	-1	-1	-1	-1	1	1	1	-1	1	-1	1	-1	1	1	1	-1	-1	-1	1	-1	1	-1	1	-1	
150f.jpg	-1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	-1	1	
150m.jpg	1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	
151f.jpg	-1	-1	1	-1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	
151m.jpg	1	1	1	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	-1	1	1	
152f.jpg	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	-1	1	
152m.jpg	-1	1	1	-1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	
153f.jpg	-1	-1	-1	-1	1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	1	-1	-1	1	1	1	1	-1	1	
153m.jpg	1	1	-1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	1	1	-1	
154f.jpg	-1	-1	1	1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	
154m.jpg	1	1	-1	1	-1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	-1	
155f.jpg	-1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	1	
155m.jpg	-1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	-1	1	1	-1	1	1	-1	1	
156f.jpg	-1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	-1	-1	1	1	1	-1	1	
156m.jpg	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	-1	1	1	-1	-1	
157f.jpg	-1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	
157m.jpg	1	1	-1	1	-1	1	1	1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	-1	1	-1	
158f.jpg	1	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	-1	
158m.jpg	1	1	-1	1	-1	1	1	1	-1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	1	-1	1	1	
159f.jpg	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	1	-1	1	
159m.jpg	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	1	
15f.jpg	-1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	1	1	-1	
15m.jpg	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	
160f.jpg	-1	1	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	
160m.jpg	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	
161f.jpg	-1	1	1	-1	1	1	1	-1	1	1	-1	-1	-1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	-1	1	
161m.jpg	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	1	-1	-1	1	
162f.jpg	-1	-1	1	-1	-1	1	1	1	-1	1	-1	-1	-1	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	-1	1	
162m.jpg	-1	1	-1	1	-1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	-1	
163f.jpg	-1	1	-1	1	-1	1	-1	-1	1	1	1	-1	-1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	
163m.jpg	-1	-1	1	1	1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	
164f.jpg	-1	1	-1	1	-1	1	1	-1	1	1	1	-1	1	-1	1	1	1	1	1	-1	-1	-1	-1	1	1	1	-1	-1	
164m.jpg	1	1	-1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	-1	
165f.jpg	-1	1	1	1	-1	1	-1	1	1	-1	-1	1	-1	1	1	1	1	-1	1	1	-1	1	1	-1	1	1	-1	1	
165m.jpg	-1	1	-1	1	-1	1	1	-1	1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	
166f.jpg	-1	-1	1	-1	1	1	-1	-1	-1	-1	1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	-1	1	
166m.jpg	1	1	-1	1	-1	1	1	-1	1	1	1	-1	1	-1	1	1	1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	
167f.jpg	-1	-1	1	1	-1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	-1	
167m.jpg	1	1	-1	1	-1	1	1	1	1	1	1	-1	-1	-1	1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	
168f.jpg	-1	-1	1	-1	1	1	1	-1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	-1	
168m.jpg	1	1	-1	1	-1	1	-1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	-1	1	-1	1	-1	
169f.jpg	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	
169m.jpg	1	1	-1	-1	1	1	1	-1	1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	-1	-1	-1	1	-1	
16f.jpg	-1	-1	-1	1	-1	1	-1	1	1	1	1	-1	-1	1	-1	1	1	1	1	1	-1	-1	-1	1	-1	1	-1	-1	
16m.jpg	1	1	-1	1	-1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	-1	1	-1	1	-1	1	-1	
170f.jpg	-1	-1	1	1	-1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	
170m.jpg	1	1	-1	1	-1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	-1	
171f.jpg	-1	1	1	-1	1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	
171m.jpg	1	1	-1	1	-1	1	-1	1	1	1	1	-1	1	-1	1	1	-1	1	1	-1	1	-1	1	-1	1	-1	1	-1	
172f.jpg	-1	1	-1	1	-1	1	1	1	1	-1	1	-1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	1	-1	1	
172m.jpg	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1	1	-1	
173f.jpg	-1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	
173m.jpg	-1	1	1	1	1	1	-1	1	1	1	-1	-1	-1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	1	-1	1	
174f.jpg	-1	1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	-1	1	1	-1	1	-1	-1	1	
174m.jpg	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	
175f.jpg	-1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	1	1	-1	-1	1	-1	1	1	-1	
175m.jpg	-1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	-1	
176f.jpg	-1	1	1	1	-1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	
176m.jpg	1	1	-1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	-1	1	-1	1	-1	1	1	
177f.jpg	-1	-1	1	1	-1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	1	-1	1	1	-1	-1	1	-1	1	-1	1	
177m.jpg	1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	1	
178f.jpg	-1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	-1	-1	
178m.jpg	1	-1	1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	-1	1	-1	-1	-1	1	-1	
179f.jpg	-1	1	1	1	-1	1	1	-1	1	1	1	-1	-1	1	-1	1	1	-1	1	1	-1	1	1	-1	1	1	-1	1	
179m.jpg	1	1	-1	1	-1	1	1	-1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	-1	
17f.jpg	-1	1	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
17m.jpg	1	1	1	1	-1	1	-1	1	-1	-1	1	1	-1	1	1	1	-1	-1	1	1	1	-1	1	-1	1	1	1	1	
180f.jpg	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	1	1	1	
180m.jpg	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	
181f.jpg	-1	1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	
181m.jpg	1	1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	-1	1	-1	
182f.jpg	-1	1	1	-1	1	1	-1	1	-1	-1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	-1	1	1	1	-1	
182m.jpg	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	-1	1	1	-1	1	-1	-1	-1	1	-1	
183f.jpg	-1	1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	
183m.jpg	1	1	1	-1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	-1	-1	1	-1	1	1	1	-1	
184f.jpg	-1	1	1	1	-1	1	1	1	-1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	
184m.jpg	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	-1	1	-1	
185f.jpg	1	1	-1	1	-1	1	1	-1	1	1	1	-1	1	-1	1	1	-1	1	1	1	-1	-1	1	-1	1	-1	1	-1	
185m.jpg	1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	-1	
186f.jpg	-1	-1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	1	1	-1	-1	1	1	1	1	-1	1	1	-1	1	
